Close,High,Low,Open,Volume
^KLSE,^KLSE,^KLSE,^KLSE,^KLSE
907.75,912.6099853515625,905.7999877929688,912.6099853515625,90518800
904.719970703125,909.9600219726562,903.3099975585938,908.7899780273438,76615200
904.75,906.4299926757812,900.9600219726562,903.7999877929688,66291600
899.6799926757812,903.3200073242188,896.02001953125,903.3200073242188,68835600
903.6400146484375,906.1599731445312,900.780029296875,900.780029296875,70985600
903.510009765625,907.4199829101562,903.3400268554688,904.1199951171875,69601200
907.3800048828125,907.3800048828125,903.4099731445312,905.0599975585938,71164600
898.489990234375,906.219970703125,894.5700073242188,904.9199829101562,106439200
891.9000244140625,900.3699951171875,891.6500244140625,899.0900268554688,77907200
889.4400024414062,896.489990234375,889.4400024414062,892.4099731445312,72666400
885.3300170898438,892.1500244140625,885.3300170898438,889.7000122070312,65548400
891.1799926757812,892.469970703125,887.239990234375,887.239990234375,70937000
897.5,898.6699829101562,892.6300048828125,892.6900024414062,69158000
903.6199951171875,903.6199951171875,896.760009765625,898.4400024414062,54056000
899.3200073242188,902.9400024414062,896.72998046875,902.8699951171875,49572000
901.4500122070312,901.5700073242188,898.260009765625,899.010009765625,56662200
901.6400146484375,902.9600219726562,899.1799926757812,901.0700073242188,61380200
898.2000122070312,902.989990234375,896.6199951171875,901.6500244140625,60415000
897.510009765625,899.52001953125,894.739990234375,895.5499877929688,60588800
899.260009765625,899.469970703125,896.030029296875,897.8200073242188,72361600
894.0,899.969970703125,890.6099853515625,899.1500244140625,69711600
885.6199951171875,895.2899780273438,883.8699951171875,893.9600219726562,65314400
878.6300048828125,886.0499877929688,876.6500244140625,884.8300170898438,84977600
881.25,882.5599975585938,870.8099975585938,872.1500244140625,82767800
882.3900146484375,885.6799926757812,879.5499877929688,881.25,53868400
883.4000244140625,884.5599975585938,881.9000244140625,882.5700073242188,25111600
885.4400024414062,886.97998046875,883.4000244140625,883.4000244140625,32397600
881.8699951171875,887.02001953125,877.97998046875,885.2899780273438,70795600
877.75,881.8599853515625,876.4000244140625,881.3800048828125,54744200
871.3499755859375,881.1699829101562,870.4400024414062,879.0,77598200
875.9199829101562,878.719970703125,872.9400024414062,873.4299926757812,44997200
867.22998046875,875.510009765625,864.4500122070312,874.3400268554688,60021800
869.8099975585938,871.510009765625,866.5800170898438,866.6199951171875,58604400
861.75,870.0800170898438,859.9400024414062,869.6799926757812,81722000
861.52001953125,866.0499877929688,859.8099975585938,860.4500122070312,83507200
864.02001953125,869.8099975585938,862.4600219726562,862.469970703125,73479400
869.9299926757812,871.7100219726562,863.9000244140625,864.3900146484375,49071800
866.239990234375,871.530029296875,866.239990234375,868.6799926757812,45161000
874.22998046875,874.5999755859375,867.0999755859375,867.1799926757812,43478600
877.22998046875,879.77001953125,873.7100219726562,873.739990234375,43138200
874.25,880.0700073242188,874.25,877.5599975585938,42677200
866.6599731445312,872.7000122070312,863.9299926757812,871.8499755859375,48959000
867.77001953125,872.1599731445312,866.8699951171875,866.8699951171875,40576600
871.9099731445312,874.510009765625,868.1900024414062,868.1900024414062,70685600
877.780029296875,879.6699829101562,875.6199951171875,876.9199829101562,70369600
871.97998046875,877.2899780273438,871.3900146484375,877.2899780273438,53775800
872.4299926757812,874.1900024414062,871.25,871.8900146484375,48062600
872.4500122070312,874.8400268554688,870.1900024414062,872.6500244140625,49260400
873.8499755859375,877.8400268554688,872.760009765625,872.760009765625,49153000
878.9600219726562,880.5599975585938,873.72998046875,873.72998046875,78862000
892.030029296875,893.72998046875,878.7899780273438,878.7899780273438,66902400
903.0700073242188,903.0700073242188,895.0900268554688,895.5,109646000
904.0599975585938,906.489990234375,898.9199829101562,904.9400024414062,70482800
901.219970703125,903.239990234375,897.0900268554688,903.030029296875,57653200
901.2899780273438,902.6199951171875,896.510009765625,901.3900146484375,60101000
902.8400268554688,904.3400268554688,899.7899780273438,901.219970703125,44766400
898.7000122070312,901.8900146484375,892.0999755859375,901.8900146484375,71190000
893.4000244140625,898.6300048828125,891.6300048828125,897.6599731445312,48662200
891.3599853515625,894.1599731445312,888.8300170898438,893.5999755859375,52162200
889.27001953125,892.760009765625,887.969970703125,890.8900146484375,40349800
891.3900146484375,892.1599731445312,888.6300048828125,889.97998046875,62821200
886.3699951171875,892.5800170898438,885.0499877929688,891.2100219726562,58319400
887.469970703125,888.510009765625,885.5800170898438,886.469970703125,39463800
